기간	자치구	행정동	구분	계	0~4세	5~9세	10~14세	15~19세	20~24세	25~29세	30~34세	35~39세	40~44세	45~49세	50~54세	55~59세	60~64세	65~69세	70~74세	75~79세	80~84세	85~89세	90~94세	95~99세	100세 이상
2019.3/4	구로구	개봉1동	계	34,177	1,144	1,222	1,096	1,513	2,110	2,348	2,194	2,647	2,394	2,863	2,845	3,175	2,828	2,026	1,603	1,159	643	255	84	20	8
2019.3/4	구로구	개봉1동	한국인	33,034	1,110	1,188	1,076	1,499	2,047	2,251	2,078	2,555	2,314	2,733	2,700	2,997	2,728	1,996	1,597	1,155	643	255	84	20	8
2019.3/4	구로구	개봉1동	외국인	1,143	34	34	20	14	63	97	116	92	80	130	145	178	100	30	6	4	-	-	-	-	-
2019.3/4	금천구	소계	계	252,868	7,624	7,765	7,248	9,302	15,367	22,219	19,752	19,642	17,167	21,439	23,408	25,125	19,619	13,002	9,924	7,524	4,051	1,764	583	178	165
2019.3/4	금천구	소계	한국인	233,371	6,833	7,175	6,985	9,149	14,956	21,241	17,886	17,983	15,567	18,922	20,178	21,445	18,327	12,682	9,836	7,496	4,038	1,752	580	176	164
2019.3/4	금천구	소계	외국인	19,497	791	590	263	153	411	978	1,866	1,659	1,600	2,517	3,230	3,680	1,292	320	88	28	13	12	3	2	1
2019.3/4	금천구	가산동	계	24,497	586	409	358	477	1,670	3,871	3,164	2,296	1,575	1,830	2,025	2,272	1,563	893	668	448	230	107	33	13	9
2019.3/4	금천구	가산동	한국인	20,991	489	335	327	456	1,576	3,655	2,815	2,006	1,286	1,373	1,419	1,592	1,339	850	648	441	227	103	32	13	9
2019.3/4	금천구	가산동	외국인	3,506	97	74	31	21	94	216	349	290	289	457	606	680	224	43	20	7	3	4	1	-	-
2019.3/4	금천구	독산1동	계	43,529	1,860	1,579	1,097	1,330	2,714	4,688	4,449	4,277	3,225	3,369	3,365	3,597	2,763	1,798	1,363	1,094	592	248	81	25	15
2019.3/4	금천구	독산1동	한국인	41,013	1,772	1,535	1,064	1,314	2,628	4,485	4,149	4,041	3,023	3,071	2,994	3,161	2,627	1,752	1,350	1,090	591	246	81	24	15
2019.3/4	금천구	독산1동	외국인	2,516	88	44	33	16	86	203	300	236	202	298	371	436	136	46	13	4	1	2	-	1	-
2019.3/4	금천구	독산2동	계	21,602	583	623	606	817	1,318	1,650	1,437	1,521	1,351	1,932	2,375	2,391	1,786	1,196	888	602	303	140	50	18	15
2019.3/4	금천구	독산2동	한국인	19,581	478	550	583	797	1,285	1,564	1,245	1,341	1,198	1,665	2,024	2,020	1,662	1,169	876	602	301	139	50	17	15
2019.3/4	금천구	독산2동	외국인	2,021	105	73	23	20	33	86	192	180	153	267	351	371	124	27	12	-	2	1	-	1	-
2019.3/4	금천구	독산3동	계	30,152	781	749	709	988	1,673	2,449	2,255	2,116	1,923	2,745	3,338	3,627	2,514	1,587	1,114	831	447	192	72	21	21
2019.3/4	금천구	독산3동	한국인	25,253	593	604	645	951	1,586	2,261	1,862	1,731	1,537	2,091	2,459	2,597	2,175	1,499	1,100	818	443	189	71	21	20
2019.3/4	금천구	독산3동	외국인	4,899	188	145	64	37	87	188	393	385	386	654	879	1,030	339	88	14	13	4	3	1	-	1
2019.3/4	금천구	독산4동	계	18,444	474	493	525	672	1,084	1,371	1,226	1,283	1,256	1,664	2,020	2,167	1,493	1,038	739	530	245	109	32	9	14
2019.3/4	금천구	독산4동	한국인	16,174	346	402	485	647	1,052	1,292	1,008	1,083	1,052	1,355	1,659	1,760	1,370	1,003	724	527	245	109	32	9	14
2019.3/4	금천구	독산4동	외국인	2,270	128	91	40	25	32	79	218	200	204	309	361	407	123	35	15	3	-	-	-	-	-
2019.3/4	금천구	시흥1동	계	37,034	1,148	1,200	1,108	1,471	2,216	3,005	2,656	2,854	2,606	3,202	3,331	3,612	2,893	1,892	1,574	1,187	623	308	102	25	21
2019.3/4	금천구	시흥1동	한국인	34,602	1,042	1,106	1,078	1,456	2,175	2,901	2,447	2,641	2,404	2,874	2,952	3,165	2,684	1,847	1,567	1,187	622	307	101	25	21
2019.3/4	금천구	시흥1동	외국인	2,432	106	94	30	15	41	104	209	213	202	328	379	447	209	45	7	-	1	1	1	-	-
2019.3/4	금천구	시흥2동	계	22,735	726	1,041	1,115	1,197	1,351	1,307	1,174	1,566	1,734	2,041	1,957	1,984	1,848	1,184	990	754	457	180	68	25	36
2019.3/4	금천구	시흥2동	한국인	22,620	725	1,040	1,114	1,195	1,348	1,297	1,161	1,555	1,717	2,019	1,943	1,972	1,844	1,181	990	753	457	180	68	25	36
2019.3/4	금천구	시흥2동	외국인	115	1	1	1	2	3	10	13	11	17	22	14	12	4	3	-	1	-	-	-	-	-
2019.3/4	금천구	시흥3동	계	11,598	319	349	331	432	730	801	762	825	703	932	1,000	1,164	1,052	799	555	464	231	96	41	9	3
2019.3/4	금천구	시흥3동	한국인	11,444	313	346	331	431	723	789	745	813	693	913	976	1,137	1,041	795	554	464	231	96	41	9	3
2019.3/4	금천구	시흥3동	외국인	154	6	3	-	1	7	12	17	12	10	19	24	27	11	4	1	-	-	-	-	-	-
2019.3/4	금천구	시흥4동	계	22,246	616	739	747	959	1,317	1,634	1,436	1,528	1,439	1,834	2,074	2,285	1,933	1,324	1,009	738	387	171	45	17	14
2019.3/4	금천구	시흥4동	한국인	21,402	578	703	727	950	1,307	1,585	1,339	1,449	1,366	1,761	1,944	2,144	1,864	1,311	1,004	738	386	170	45	17	14
2019.3/4	금천구	시흥4동	외국인	844	38	36	20	9	10	49	97	79	73	73	130	141	69	13	5	-	1	1	-	-	-
2019.3/4	금천구	시흥5동	계	21,031	531	583	652	959	1,294	1,443	1,193	1,376	1,355	1,890	1,923	2,026	1,774	1,291	1,024	876	536	213	59	16	17
2019.3/4	금천구	시흥5동	한국인	20,291	497	554	631	952	1,276	1,412	1,115	1,323	1,291	1,800	1,808	1,897	1,721	1,275	1,023	876	535	213	59	16	17
2019.3/4	금천구	시흥5동	외국인	740	34	29	21	7	18	31	78	53	64	90	115	129	53	16	1	-	1	-	-	-	-
2019.3/4	영등포구	소계	계	402,478	14,324	13,556	11,903	14,238	22,860	36,245	36,919	35,565	29,276	33,323	33,250	35,234	28,435	18,831	14,955	11,502	7,216	3,132	1,115	334	265
2019.3/4	영등포구	소계	한국인	368,402	13,120	12,619	11,355	13,894	22,019	34,554	33,630	32,711	26,525	29,165	27,858	28,690	25,836	18,232	14,793	11,430	7,167	3,111	1,101	328	264
2019.3/4	영등포구	소계	외국인	34,076	1,204	937	548	344	841	1,691	3,289	2,854	2,751	4,158	5,392	6,544	2,599	599	162	72	49	21	14	6	1
2019.3/4	영등포구	여의동	계	34,576	1,368	1,754	1,479	1,438	1,780	2,337	2,544	2,990	2,764	2,816	2,581	2,532	2,331	1,658	1,502	1,193	874	427	134	51	23
2019.3/4	영등포구	여의동	한국인	34,196	1,345	1,737	1,469	1,434	1,766	2,297	2,478	2,948	2,729	2,780	2,549	2,514	2,316	1,643	1,496	1,189	872	427	134	50	23
2019.3/4	영등포구	여의동	외국인	380	23	17	10	4	14	40	66	42	35	36	32	18	15	15	6	4	2	-	-	1	-
2019.3/4	영등포구	당산1동	계	21,509	799	535	465	687	1,288	2,267	2,341	2,038	1,527	1,621	1,572	1,639	1,559	1,088	812	620	403	158	56	19	15
2019.3/4	영등포구	당산1동	한국인	20,972	790	527	457	672	1,256	2,218	2,271	1,994	1,486	1,561	1,515	1,561	1,513	1,074	808	619	402	158	56	19	15
2019.3/4	영등포구	당산1동	외국인	537	9	8	8	15	32	49	70	44	41	60	57	78	46	14	4	1	1	-	-	-	-
2019.3/4	영등포구	당산2동	계	36,238	1,382	1,341	1,157	1,177	2,476	4,813	4,184	3,635	2,538	2,489	2,334	2,418	2,040	1,437	1,068	780	545	267	98	30	29
2019.3/4	영등포구	당산2동	한국인	35,787	1,379	1,337	1,153	1,172	2,415	4,727	4,133	3,586	2,520	2,454	2,284	2,376	2,018	1,426	1,061	777	545	267	98	30	29
2019.3/4	영등포구	당산2동	외국인	451	3	4	4	5	61	86	51	49	18	35	50	42	22	11	7	3	-	-	-	-	-
2019.3/4	영등포구	양평1동	계	18,251	819	598	472	594	973	1,837	2,360	2,112	1,547	1,339	1,114	1,112	971	791	593	511	301	129	54	16	8
2019.3/4	영등포구	양평1동	한국인	17,898	814	589	469	589	945	1,759	2,308	2,071	1,514	1,326	1,093	1,084	951	787	588	506	300	127	54	16	8
2019.3/4	영등포구	양평1동	외국인	353	5	9	3	5	28	78	52	41	33	13	21	28	20	4	5	5	1	2	-	-	-
2019.3/4	영등포구	양평2동	계	22,886	1,028	807	776	1,001	1,451	2,302	2,766	2,330	1,725	1,827	1,647	1,504	1,323	786	633	446	307	160	48	15	4
2019.3/4	영등포구	양평2동	한국인	22,628	1,024	804	776	997	1,414	2,254	2,714	2,300	1,711	1,810	1,633	1,487	1,311	783	632	445	306	160	48	15	4
2019.3/4	영등포구	양평2동	외국인	258	4	3	-	4	37	48	52	30	14	17	14	17	12	3	1	1	1	-	-	-	-
2019.3/4	영등포구	신길1동	계	19,730	409	430	408	653	1,199	2,206	1,849	1,522	1,304	1,662	1,604	1,814	1,454	965	838	701	417	196	54	24	21
2019.3/4	영등포구	신길1동	한국인	17,600	336	375	371	636	1,143	2,115	1,660	1,341	1,126	1,388	1,272	1,416	1,281	916	823	695	413	194	54	24	21
2019.3/4	영등포구	신길1동	외국인	2,130	73	55	37	17	56	91	189	181	178	274	332	398	173	49	15	6	4	2	-	-	-
2019.3/4	영등포구	신길3동	계	18,703	693	683	584	702	1,020	1,302	1,311	1,491	1,327	1,600	1,762	1,817	1,486	998	752	603	339	155	58	13	7
2019.3/4	영등포구	신길3동	한국인	17,297	635	628	566	689	999	1,242	1,184	1,373	1,218	1,432	1,513	1,550	1,376	979	746	599	335	155	58	13	7
2019.3/4	영등포구	신길3동	외국인	1,406	58	55	18	13	21	60	127	118	109	168	249	267	110	19	6	4	4	-	-	-	-
2019.3/4	영등포구	신길4동	계	10,082	188	220	312	360	620	728	632	628	635	892	996	1,136	949	542	499	359	229	96	34	12	15
2019.3/4	영등포구	신길4동	한국인	9,017	155	191	296	351	607	689	545	546	534	750	811	917	874	520	495	353	228	95	33	12	15
2019.3/4	영등포구	신길4동	외국인	1,065	33	29	16	9	13	39	87	82	101	142	185	219	75	22	4	6	1	1	1	-	-
2019.3/4	영등포구	신길5동	계	10,858	251	286	318	414	598	694	643	714	757	1,019	1,095	1,261	941	662	491	351	225	85	33	5	15
2019.3/4	영등포구	신길5동	한국인	9,170	187	253	294	400	563	630	489	597	617	771	823	908	815	636	484	349	219	83	32	5	15
2019.3/4	영등포구	신길5동	외국인	1,688	64	33	24	14	35	64	154	117	140	248	272	353	126	26	7	2	6	2	1	-	-
2019.3/4	영등포구	신길6동	계	19,593	601	606	537	726	1,239	1,807	1,678	1,509	1,323	1,559	1,660	1,759	1,505	1,059	806	602	378	150	59	17	13
2019.3/4	영등포구	신길6동	한국인	18,309	556	573	511	715	1,212	1,760	1,563	1,419	1,231	1,394	1,434	1,498	1,398	1,039	797	601	375	147	58	15	13
2019.3/4	영등포구	신길6동	외국인	1,284	45	33	26	11	27	47	115	90	92	165	226	261	107	20	9	1	3	3	1	2	-
2019.3/4	영등포구	신길7동	계	17,092	815	865	663	907	1,104	1,303	1,291	1,621	1,345	1,477	1,399	1,213	1,086	662	538	393	247	105	37	11	10
2019.3/4	영등포구	신길7동	한국인	16,873	805	855	661	903	1,096	1,285	1,262	1,596	1,330	1,458	1,367	1,185	1,072	659	537	393	247	104	37	11	10
2019.3/4	영등포구	신길7동	외국인	219	10	10	2	4	8	18	29	25	15	19	32	28	14	3	1	-	-	1	-	-	-
2019.3/4	영등포구	대림1동	계	16,499	422	385	428	568	937	1,243	1,125	1,085	1,130	1,529	1,699	1,903	1,310	895	726	595	310	133	49	11	16
2019.3/4	영등포구	대림1동	한국인	12,968	273	267	347	517	881	1,125	775	774	797	1,084	1,124	1,277	1,077	833	711	592	308	131	48	11	16
2019.3/4	영등포구	대림1동	외국인	3,531	149	118	81	51	56	118	350	311	333	445	575	626	233	62	15	3	2	2	1	-	-
2019.3/4	영등포구	대림2동	계	21,705	584	526	411	482	888	1,576	1,656	1,610	1,533	2,181	2,573	3,073	1,742	926	816	598	347	124	43	9	7
2019.3/4	영등포구	대림2동	한국인	12,770	282	275	275	405	750	1,219	870	862	788	1,028	1,121	1,202	1,020	792	783	584	340	119	40	9	6
2019.3/4	영등포구	대림2동	외국인	8,935	302	251	136	77	138	357	786	748	745	1,153	1,452	1,871	722	134	33	14	7	5	3	-	1
2019.3/4	영등포구	대림3동	계	28,879	930	802	823	986	1,586	1,966	2,274	2,248	1,899	2,646	2,959	3,320	2,355	1,417	1,094	812	491	192	61	15	3
2019.3/4	영등포구	대림3동	한국인	23,902	739	674	727	951	1,492	1,749	1,788	1,822	1,505	2,027	2,127	2,334	1,994	1,342	1,072	804	487	191	60	14	3
2019.3/4	영등포구	대림3동	외국인	4,977	191	128	96	35	94	217	486	426	394	619	832	986	361	75	22	8	4	1	1	1	-
2019.3/4	영등포구	영등포본동	계	24,989	893	879	639	923	1,305	1,722	1,830	2,052	1,759	2,172	2,351	2,583	2,099	1,292	991	746	456	183	73	28	13
2019.3/4	영등포구	영등포본동	한국인	22,052	800	791	599	890	1,250	1,631	1,564	1,829	1,544	1,828	1,850	1,913	1,854	1,239	982	742	450	182	73	28	13
2019.3/4	영등포구	영등포본동	외국인	2,937	93	88	40	33	55	91	266	223	215	344	501	670	245	53	9	4	6	1	-	-	-
2019.3/4	영등포구	영등포동	계	27,149	787	514	390	581	1,729	4,263	3,840	2,694	1,679	1,801	1,815	1,982	1,763	1,154	845	656	369	173	75	14	25
2019.3/4	영등포구	영등포동	한국인	26,428	775	508	382	567	1,628	4,139	3,733	2,619	1,638	1,742	1,759	1,905	1,737	1,144	843	654	369	173	75	13	25
2019.3/4	영등포구	영등포동	외국인	721	12	6	8	14	101	124	107	75	41	59	56	77	26	10	2	2	-	-	-	1	-
2019.3/4	영등포구	도림동	계	21,778	794	576	471	641	1,117	1,767	1,996	1,965	1,515	1,967	2,011	2,151	1,557	1,037	820	696	430	179	55	17	16
2019.3/4	영등포구	도림동	한국인	18,788	668	490	438	610	1,066	1,636	1,720	1,737	1,296	1,621	1,518	1,561	1,278	967	806	689	426	178	50	17	16
2019.3/4	영등포구	도림동	외국인	2,990	126	86	33	31	51	131	276	228	219	346	493	590	279	70	14	7	4	1	5	-	-
2019.3/4	영등포구	문래동	계	31,961	1,561	1,749	1,570	1,398	1,550	2,112	2,599	3,321	2,969	2,726	2,078	2,017	1,964	1,462	1,131	840	548	220	94	27	25
2019.3/4	영등포구	문래동	한국인	31,747	1,557	1,745	1,564	1,396	1,536	2,079	2,573	3,297	2,941	2,711	2,065	2,002	1,951	1,453	1,129	839	545	220	93	26	25
2019.3/4	영등포구	문래동	외국인	214	4	4	6	2	14	33	26	24	28	15	13	15	13	9	2	1	3	-	1	1	-
2019.3/4	동작구	소계	계	410,487	13,047	14,392	13,492	16,969	31,934	39,726	33,238	33,566	29,717	32,507	30,635	31,770	27,887	19,775	16,390	12,620	7,499	3,381	1,297	355	290
2019.3/4	동작구	소계	한국인	397,618	12,813	14,209	13,399	16,483	28,712	38,065	32,128	32,803	29,075	31,616	29,447	30,226	27,272	19,625	16,352	12,600	7,480	3,375	1,296	355	287
2019.3/4	동작구	소계	외국인	12,869	234	183	93	486	3,222	1,661	1,110	763	642	891	1,188	1,544	615	150	38	20	19	6	1	-	3
2019.3/4	동작구	노량진2동	계	13,954	230	236	240	436	902	1,509	1,119	989	764	1,018	1,261	1,488	1,175	809	668	564	322	137	60	13	14
2019.3/4	동작구	노량진2동	한국인	12,936	201	215	231	427	864	1,426	1,015	906	701	917	1,106	1,268	1,096	793	664	562	320	137	60	13	14
2019.3/4	동작구	노량진2동	외국인	1,018	29	21	9	9	38	83	104	83	63	101	155	220	79	16	4	2	2	-	-	-	-
2019.3/4	동작구	상도1동	계	48,372	1,544	1,781	1,600	2,060	6,305	5,285	3,426	3,574	3,341	3,423	3,285	3,230	2,966	2,042	1,773	1,256	845	403	155	48	30
2019.3/4	동작구	상도1동	한국인	46,051	1,527	1,774	1,598	1,900	4,958	4,831	3,282	3,523	3,309	3,395	3,266	3,204	2,948	2,035	1,770	1,255	843	402	155	48	28
2019.3/4	동작구	상도1동	외국인	2,321	17	7	2	160	1,347	454	144	51	32	28	19	26	18	7	3	1	2	1	-	-	2
2019.3/4	동작구	상도2동	계	29,396	1,222	1,245	947	1,112	2,016	2,647	2,428	2,721	2,273	2,358	2,131	2,160	1,911	1,325	1,109	850	541	260	82	34	24
2019.3/4	동작구	상도2동	한국인	29,016	1,217	1,243	943	1,104	1,954	2,603	2,390	2,682	2,248	2,336	2,090	2,116	1,884	1,311	1,108	848	540	259	82	34	24
2019.3/4	동작구	상도2동	외국인	380	5	2	4	8	62	44	38	39	25	22	41	44	27	14	1	2	1	1	-	-	-
2019.3/4	동작구	상도3동	계	26,111	788	712	757	1,079	1,751	2,599	2,310	2,193	1,859	2,117	2,017	2,006	1,803	1,270	1,121	899	509	199	88	22	12
2019.3/4	동작구	상도3동	한국인	25,694	769	701	754	1,073	1,721	2,552	2,266	2,146	1,837	2,071	1,964	1,953	1,779	1,261	1,119	899	508	199	88	22	12
2019.3/4	동작구	상도3동	외국인	417	19	11	3	6	30	47	44	47	22	46	53	53	24	9	2	-	1	-	-	-	-
2019.3/4	동작구	상도4동	계	30,107	970	1,008	932	1,196	1,983	2,729	2,615	2,572	2,207	2,414	2,326	2,423	2,091	1,477	1,247	942	606	259	85	13	12
2019.3/4	동작구	상도4동	한국인	29,677	959	993	926	1,190	1,948	2,693	2,554	2,542	2,168	2,379	2,269	2,356	2,072	1,470	1,242	941	606	259	85	13	12
2019.3/4	동작구	상도4동	외국인	430	11	15	6	6	35	36	61	30	39	35	57	67	19	7	5	1	-	-	-	-	-
2019.3/4	동작구	사당1동	계	24,139	510	452	387	660	1,798	3,518	2,794	2,216	1,535	1,514	1,586	1,930	1,746	1,261	1,045	655	324	131	56	15	6
2019.3/4	동작구	사당1동	한국인	23,463	496	443	383	652	1,758	3,442	2,727	2,166	1,500	1,443	1,495	1,796	1,683	1,252	1,044	654	321	131	56	15	6
2019.3/4	동작구	사당1동	외국인	676	14	9	4	8	40	76	67	50	35	71	91	134	63	9	1	1	3	-	-	-	-
2019.3/4	동작구	사당3동	계	26,276	1,080	1,221	855	871	1,578	2,091	2,000	2,465	2,074	1,960	1,847	2,099	1,949	1,471	1,163	825	426	181	73	28	19
2019.3/4	동작구	사당3동	한국인	25,973	1,076	1,217	850	868	1,554	2,049	1,961	2,444	2,046	1,930	1,815	2,047	1,934	1,471	1,163	823	425	181	72	28	19
2019.3/4	동작구	사당3동	외국인	303	4	4	5	3	24	42	39	21	28	30	32	52	15	-	-	2	1	-	1	-	-
2019.3/4	동작구	사당4동	계	14,902	460	362	343	498	983	1,627	1,387	1,304	1,039	1,124	1,029	1,202	1,113	790	725	479	264	104	48	16	5
2019.3/4	동작구	사당4동	한국인	14,698	460	358	342	498	955	1,589	1,360	1,279	1,026	1,113	1,007	1,179	1,104	788	724	479	264	104	48	16	5
2019.3/4	동작구	사당4동	외국인	204	-	4	1	-	28	38	27	25	13	11	22	23	9	2	1	-	-	-	-	-	-
2019.3/4	동작구	사당5동	계	12,957	446	475	467	493	836	1,188	1,079	1,118	1,024	1,020	978	1,021	847	674	505	406	224	97	38	10	11
2019.3/4	동작구	사당5동	한국인	12,826	446	474	466	489	821	1,168	1,058	1,109	1,016	1,005	964	1,008	841	670	505	406	224	97	38	10	11
2019.3/4	동작구	사당5동	외국인	131	-	1	1	4	15	20	21	9	8	15	14	13	6	4	-	-	-	-	-	-	-
2019.3/4	동작구	대방동	계	40,244	1,021	1,574	2,005	2,501	2,934	3,655	2,896	2,926	3,201	3,913	3,204	2,793	2,302	1,703	1,355	1,073	692	332	121	21	22
2019.3/4	동작구	대방동	한국인	39,798	1,012	1,568	1,998	2,492	2,908	3,605	2,845	2,884	3,170	3,863	3,154	2,722	2,273	1,698	1,350	1,072	690	330	121	21	22
2019.3/4	동작구	대방동	외국인	446	9	6	7	9	26	50	51	42	31	50	50	71	29	5	5	1	2	2	-	-	-
2019.3/4	동작구	신대방1동	계	26,747	789	1,094	1,296	1,453	1,604	1,836	1,687	1,896	2,170	2,710	2,394	2,423	1,921	1,151	883	715	432	187	83	18	5
2019.3/4	동작구	신대방1동	한국인	23,970	702	1,022	1,259	1,438	1,539	1,722	1,471	1,692	1,939	2,361	1,921	1,827	1,676	1,095	875	709	429	187	83	18	5
2019.3/4	동작구	신대방1동	외국인	2,777	87	72	37	15	65	114	216	204	231	349	473	596	245	56	8	6	3	-	-	-	-
2019.3/4	동작구	신대방2동	계	20,726	704	900	903	905	1,364	2,115	1,732	1,787	1,628	1,774	1,444	1,385	1,212	906	773	636	358	125	49	13	13
2019.3/4	동작구	신대방2동	한국인	20,431	696	895	902	903	1,338	2,095	1,707	1,760	1,608	1,741	1,407	1,323	1,188	902	773	636	358	124	49	13	13
2019.3/4	동작구	신대방2동	외국인	295	8	5	1	2	26	20	25	27	20	33	37	62	24	4	-	-	-	1	-	-	-
2019.3/4	동작구	흑석동	계	35,482	1,214	1,283	1,008	1,530	3,953	3,248	2,465	2,756	2,395	2,624	2,635	2,666	2,237	1,636	1,354	1,159	726	358	140	41	54
2019.3/4	동작구	흑석동	한국인	32,849	1,199	1,275	1,008	1,294	2,525	2,693	2,287	2,696	2,366	2,603	2,600	2,628	2,221	1,633	1,349	1,157	723	358	140	41	53
2019.3/4	동작구	흑석동	외국인	2,633	15	8	-	236	1,428	555	178	60	29	21	35	38	16	3	5	2	3	-	-	-	1
2019.3/4	동작구	노량진1동	계	32,603	1,032	1,090	954	1,197	2,314	3,391	2,851	2,596	2,125	2,363	2,363	2,597	2,365	1,661	1,335	1,135	720	330	125	28	31
2019.3/4	동작구	노량진1동	한국인	32,261	1,024	1,084	948	1,185	2,272	3,352	2,809	2,560	2,097	2,339	2,326	2,558	2,353	1,653	1,334	1,134	719	330	125	28	31
2019.3/4	동작구	노량진1동	외국인	342	8	6	6	12	42	39	42	36	28	24	37	39	12	8	1	1	1	-	-	-	-
2019.3/4	동작구	사당2동	계	28,471	1,037	959	798	978	1,613	2,288	2,449	2,453	2,082	2,175	2,135	2,347	2,249	1,599	1,334	1,026	510	278	94	35	32
2019.3/4	동작구	사당2동	한국인	27,975	1,029	947	791	970	1,597	2,245	2,396	2,414	2,044	2,120	2,063	2,241	2,220	1,593	1,332	1,025	510	277	94	35	32
2019.3/4	동작구	사당2동	외국인	496	8	12	7	8	16	43	53	39	38	55	72	106	29	6	2	1	-	1	-	-	-
2019.3/4	관악구	소계	계	519,953	12,621	13,931	13,634	18,223	41,934	69,379	50,307	42,829	34,908	39,138	36,826	38,043	33,662	24,742	20,415	15,720	8,454	3,318	1,223	340	306
2019.3/4	관악구	소계	한국인	502,117	12,074	13,538	13,420	17,944	40,381	67,192	48,260	41,368	33,756	37,502	34,677	35,360	32,539	24,476	20,336	15,695	8,431	3,306	1,217	339	306
2019.3/4	관악구	소계	외국인	17,836	547	393	214	279	1,553	2,187	2,047	1,461	1,152	1,636	2,149	2,683	1,123	266	79	25	23	12	6	1	-
2019.3/4	관악구	보라매동	계	26,688	789	704	691	966	2,193	3,063	2,480	2,227	1,733	1,894	1,846	2,013	1,934	1,329	1,192	859	453	222	75	16	9
2019.3/4	관악구	보라매동	한국인	25,176	733	688	668	929	1,811	2,842	2,265	2,098	1,659	1,813	1,754	1,903	1,886	1,311	1,187	858	452	221	73	16	9
2019.3/4	관악구	보라매동	외국인	1,512	56	16	23	37	382	221	215	129	74	81	92	110	48	18	5	1	1	1	2	-	-
2019.3/4	관악구	청림동	계	16,331	836	698	591	634	926	1,084	1,189	1,594	1,381	1,321	1,194	1,192	1,079	833	652	546	353	145	51	10	22
2019.3/4	관악구	청림동	한국인	16,185	826	696	591	633	904	1,056	1,169	1,579	1,373	1,314	1,189	1,178	1,069	829	652	546	353	145	51	10	22
2019.3/4	관악구	청림동	외국인	146	10	2	-	1	22	28	20	15	8	7	5	14	10	4	-	-	-	-	-	-	-
2019.3/4	관악구	행운동	계	30,276	684	689	638	860	2,434	5,154	3,645	2,622	1,925	1,978	1,774	1,957	1,798	1,364	1,238	820	423	179	60	18	16
2019.3/4	관악구	행운동	한국인	29,724	672	669	631	856	2,394	5,057	3,563	2,579	1,881	1,937	1,725	1,883	1,769	1,358	1,236	820	421	179	60	18	16
2019.3/4	관악구	행운동	외국인	552	12	20	7	4	40	97	82	43	44	41	49	74	29	6	2	-	2	-	-	-	-
2019.3/4	관악구	낙성대동	계	17,736	412	481	382	557	1,964	3,583	2,298	1,502	1,088	1,064	892	850	747	599	511	441	230	85	27	14	9
2019.3/4	관악구	낙성대동	한국인	16,953	386	457	376	542	1,847	3,390	2,162	1,420	1,036	1,026	855	817	729	599	508	439	229	85	27	14	9
2019.3/4	관악구	낙성대동	외국인	783	26	24	6	15	117	193	136	82	52	38	37	33	18	-	3	2	1	-	-	-	-
2019.3/4	관악구	중앙동	계	15,782	236	235	262	490	1,533	2,829	1,843	1,224	874	980	1,041	1,035	919	720	602	536	265	112	28	10	8
2019.3/4	관악구	중앙동	한국인	15,344	231	229	257	482	1,504	2,778	1,789	1,197	845	931	987	956	889	711	600	536	264	112	28	10	8
2019.3/4	관악구	중앙동	외국인	438	5	6	5	8	29	51	54	27	29	49	54	79	30	9	2	-	1	-	-	-	-
2019.3/4	관악구	인헌동	계	27,200	643	749	758	1,028	2,092	3,818	2,977	2,300	1,880	2,032	1,849	1,772	1,610	1,243	973	818	430	148	56	16	8
2019.3/4	관악구	인헌동	한국인	26,799	631	737	755	1,023	2,056	3,745	2,918	2,250	1,849	2,002	1,826	1,731	1,597	1,234	971	818	429	147	56	16	8
2019.3/4	관악구	인헌동	외국인	401	12	12	3	5	36	73	59	50	31	30	23	41	13	9	2	-	1	1	-	-	-
2019.3/4	관악구	남현동	계	19,032	600	573	392	539	1,423	2,551	2,251	1,727	1,221	1,240	1,332	1,379	1,232	899	721	543	244	108	43	11	3
2019.3/4	관악구	남현동	한국인	18,821	598	573	388	537	1,404	2,528	2,228	1,706	1,206	1,213	1,303	1,352	1,220	893	721	543	243	108	43	11	3
2019.3/4	관악구	남현동	외국인	211	2	-	4	2	19	23	23	21	15	27	29	27	12	6	-	-	1	-	-	-	-
2019.3/4	관악구	서원동	계	24,095	436	420	349	621	2,251	4,297	2,885	2,125	1,436	1,521	1,551	1,625	1,467	1,050	836	682	368	117	36	13	9
2019.3/4	관악구	서원동	한국인	23,233	406	404	345	610	2,187	4,160	2,759	2,052	1,385	1,458	1,452	1,515	1,403	1,042	833	681	367	117	35	13	9
2019.3/4	관악구	서원동	외국인	862	30	16	4	11	64	137	126	73	51	63	99	110	64	8	3	1	1	-	1	-	-
2019.3/4	관악구	신원동	계	19,892	417	391	395	565	1,571	2,873	2,004	1,548	1,216	1,458	1,466	1,552	1,360	958	850	691	371	121	48	25	12
2019.3/4	관악구	신원동	한국인	18,612	370	360	383	557	1,531	2,788	1,876	1,449	1,137	1,311	1,245	1,302	1,254	943	841	690	371	119	48	25	12
2019.3/4	관악구	신원동	외국인	1,280	47	31	12	8	40	85	128	99	79	147	221	250	106	15	9	1	-	2	-	-	-
2019.3/4	관악구	서림동	계	24,485	484	518	505	742	2,271	3,762	2,686	2,180	1,564	1,771	1,585	1,644	1,477	1,149	871	685	351	145	63	14	18
